IP source,IP destination,Length,Flag,Numéro ACK,Numéro WIN,Numéro seq,ICMP Request/Reply
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1405094421:1405094541, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],129609,512,478205056:478205176, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,688937546:688937666, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,492496237:492496357, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],132445,512,1356841083:1356841203, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1321278928:1321279048, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,384832540:384832660, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],135281,512,697279028:697279148, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1566439832:1566439952, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,348625286:348625406, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],138117,512,1130470434:1130470554, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,773423111:773423231, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1951665146:1951665266, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],140953,512,370003514:370003634, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,2117844444:2117844564, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,175939103:175939223, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],143789,512,1974055542:1974055662, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,672642951:672643071, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1156467660:1156467780, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],146625,512,1882853422:1882853542, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1477859829:1477859949, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,761216894:761217014, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],149461,512,822064267:822064387, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1235017526:1235017646, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,684873121:684873241, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],152297,512,1529952316:1529952436, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,2074069965:2074070085, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,828787185:828787305, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],155133,512,616853870:616853990, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,794016801:794016921, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1229107833:1229107953, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],157969,512,1179737739:1179737859, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1124111575:1124111695, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1751166887:1751167007, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],160805,512,1405916265:1405916385, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1445200792:1445200912, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1042815749:1042815869, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],163641,512,583593675:583593795, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,764813598:764813718, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1005431704:1005431824, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],166477,512,1654073278:1654073398, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1693725106:1693725226, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1897810300:1897810420, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],169313,512,2070510358:2070510478, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,434345145:434345265, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,1254642755:1254642875, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],172149,512,412374994:412375114, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,2029081053:2029081173, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1549,512,334952939:334953059, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],174985,512,781425610:781425730, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,956385191:956385311, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,190207864:190207984, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],177821,512,1391594171:1391594291, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1087641085:1087641205, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,513366131:513366251, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],180657,512,353642431:353642551, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,2138422301:2138422421, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1499324763:1499324883, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],183493,512,1412620650:1412620770, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,347680183:347680303, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1246003811:1246003931, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],186329,512,1041732072:1041732192, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,914602705:914602825, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1988727284:1988727404, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],189165,512,1720305401:1720305521, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1515253321:1515253441, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,671288190:671288310, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],192001,512,231225755:231225875, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,778659693:778659813, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,930919953:930920073, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],194837,512,1693438239:1693438359, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,425320534:425320654, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,967775592:967775712, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],197673,512,923646418:923646538, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,215959721:215959841, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1426544295:1426544415, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1515075599:1515075719, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,893928627:893928747, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1592184432:1592184552, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],204763,512,1797312305:1797312425, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,143254209:143254329, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1881362631:1881362751, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],207599,512,759394490:759394610, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,316427606:316427726, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1640103064:1640103184, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,948819699:948819819, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,743703590:743703710, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1015693390:1015693510, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1116630216:1116630336, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,311651068:311651188, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1095919779:1095919899, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,420472863:420472983, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1474526041:1474526161, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,877714722:877714842, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,618766190:618766310, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,270502198:270502318, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],210435,512,1348176067:1348176187, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],226033,512,228108692:228108812, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1436493124:1436493244, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1457021760:1457021880, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1220614553:1220614673, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,273226095:273226215, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1187660567:1187660687, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,636726267:636726387, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1691553261:1691553381, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,273133973:273134093, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,2102979994:2102980114, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,106232332:106232452, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1619270558:1619270678, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1791828159:1791828279, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,273733793:273733913, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1503208965:1503209085, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,919165363:919165483, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1428481125:1428481245, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1200100208:1200100328, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1874125676:1874125796, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,104409933:104410053, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,929623865:929623985, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1070493565:1070493685, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],255811,512,1643649251:1643649371, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,813258342:813258462, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1822724265:1822724385, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,797552588:797552708, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1359753000:1359753120, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,92072926:92073046, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1908245852:1908245972, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,636323033:636323153, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1919447832:1919447952, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1690761646:1690761766, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1386757598:1386757718, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,316973802:316973922, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1849508459:1849508579, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1962620368:1962620488, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1843970097:1843970217, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,2130283912:2130284032, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,218147780:218147900, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,675662968:675663088, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1310842176:1310842296, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,82434088:82434208, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,757192910:757193030, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,831979505:831979625, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,580527666:580527786, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1506046359:1506046479, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,232733650:232733770, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,336554314:336554434, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,870124909:870125029, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1560087465:1560087585, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,363368267:363368387, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,357074828:357074948, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,464217066:464217186, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,180960583:180960703, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,320563721:320563841, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,558267099:558267219, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1691623304:1691623424, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,785418040:785418160, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,79207882:79208002, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1481238682:1481238802, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1332866178:1332866298, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1553538201:1553538321, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1686532751:1686532871, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,971123777:971123897, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1871768730:1871768850, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1943008773:1943008893, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,999980628:999980748, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],318203,512,886654390:886654510, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1585830325:1585830445, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1168172565:1168172685, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],321039,512,309344077:309344197, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,320187039:320187159, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1283135539:1283135659, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1807898840:1807898960, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,578972798:578972918, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,324368729:324368849, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,402649344:402649464, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1046548292:1046548412, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],330965,512,445136241:445136361, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1616021747:1616021867, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1824324980:1824325100, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1433414207:1433414327, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,800364258:800364378, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,389392197:389392317, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,381458609:381458729, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1097127214:1097127334, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,947181463:947181583, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1623244661:1623244781, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1763251200:1763251320, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1446408963:1446409083, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,6472983:6473103, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,923793088:923793208, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],349399,512,1456940182:1456940302, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,1144963368:1144963488, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,958986424:958986544, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1595,512,623294432:623294552, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],352771,512,2080896164:2080896284, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1438053900,512,2036804954:2036805074, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1,512,1377675191:1377675311, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],160,512,1689337201:1689337321, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],1,512,1992479901:1992480021, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,448963720:448963840, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1673942995:1673943115, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,508102320:508102440, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],2927,512,906824183:906824303, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,"0
",[.],224,2047,1301597736:1301597856, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2016791707:2016791827, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1307571792:1307571912, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,220486285:220486405, 
192.168.190.130,BP-Linux8,120,[S],224,512, , 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1348155073:1348155193, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2011632609:2011632729, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1887760223:1887760343, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,262468476:262468596, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,83605274:83605394, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1740562813:1740562933, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1319832408:1319832528, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2066024919:2066025039, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,631354515:631354635, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,786549505:786549625, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2147377442:2147377562, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1865279992:1865280112, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2094213787:2094213907, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1610488267:1610488387, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1871043614:1871043734, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1873359548:1873359668, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,428938847:428938967, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,308559589:308559709, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1445634292:1445634412, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,1582000614:1582000734, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,2095333745:2095333865, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,380003590:380003710, 
190-0-175-100.gba.solunet.com.ar,184.107.43.74,120,[S],224,512,575973699:575973819, 
